label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.35294117647058826,0.2222222222222222,0.27272727272727276,0.8770057255955326,0.5430472272070731,0.6707574201221819,6,11,21
phone_number,0.2962962962962963,0.24242424242424243,0.26666666666666666,0.9100424961584705,0.7166408343353211,0.8018445895423696,8,19,25
organisation,0.19047619047619047,0.5,0.27586206896551724,0.26641825803446667,0.731457800511509,0.3905769887333561,4,17,4
plate,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
country,0.25,0.05,0.08333333333333334,0.5,0.1,0.16666666666666669,1,3,19
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
date,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.8770011714174151,0.8770011714174151,0.8770011714174151,10,9,9
salutation,0.7692307692307693,0.37037037037037035,0.5,0.8461538461538461,0.4074074074074074,0.5499999999999999,10,3,17
name,0.0,0.0,0.0,0.16762229235948567,0.8725601830079807,0.28122092336873955,0,46,12
relationship,0.14285714285714285,0.09090909090909091,0.1111111111111111,0.2857142857142857,0.18181818181818182,0.2222222222222222,1,6,10
id,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10
