label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.3684210526315789,0.25925925925925924,0.30434782608695654,1.0,0.6577084899212138,0.7935152578635497,7,12,20
phone_number,0.4166666666666667,0.30303030303030304,0.3508771929824562,0.9024803826202592,0.6272285053075805,0.7400903870371198,10,14,23
organisation,0.22727272727272727,0.625,0.3333333333333333,0.3035505267264924,0.867335562987737,0.44971098265895965,5,17,3
plate,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
country,0.25,0.1,0.14285714285714288,0.5,0.2,0.28571428571428575,2,6,18
airport_code,0.0,0.0,0.0,0.14285714285714285,0.02325581395348837,0.039999999999999994,0,3,15
date,0.5882352941176471,0.5263157894736842,0.5555555555555555,0.869043288468534,0.768414281119331,0.8156367360874018,10,7,9
salutation,0.8125,0.48148148148148145,0.6046511627906976,0.8125,0.48148148148148145,0.6046511627906976,13,3,14
name,0.024390243902439025,0.08333333333333333,0.037735849056603765,0.183216734069062,0.8706246860912369,0.30272678324083213,1,40,11
relationship,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.3333333333333333,0.18181818181818182,0.23529411764705885,1,5,10
id,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10
