label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.41379310344827586,0.48,0.4444444444444445,0.7397232287824862,0.799152000929314,0.7682900952614945,12,17,13
plate,0.4444444444444444,0.47058823529411764,0.45714285714285713,0.5757575757575758,0.6129032258064516,0.59375,8,10,9
phone_number,0.05555555555555555,0.14285714285714285,0.08,0.187335092348285,0.5182481751824818,0.27519379844961245,1,17,6
name,0.020833333333333332,0.1111111111111111,0.03508771929824561,0.047619047619047616,0.2727272727272727,0.08108108108108109,1,47,8
date,0.0625,0.5,0.1111111111111111,0.11949685534591194,1.0,0.21348314606741572,1,15,1
id,0.21052631578947367,0.26666666666666666,0.23529411764705882,0.5184304399524376,0.5477386934673367,0.5326817348808798,4,15,11
country,1.0,0.14285714285714285,0.25,1.0,0.14285714285714285,0.25,3,0,18
salutation,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.9166666666666666,0.5789473684210527,0.7096774193548387,11,1,8
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18
organisation,0.045454545454545456,0.5,0.08333333333333334,0.13109756097560976,1.0,0.23180592991913748,1,21,1
relationship,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
