label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.3,0.36,0.3272727272727273,0.7013602928197755,0.757948686249578,0.728557310555826,9,21,16
phone_number,0.05263157894736842,0.14285714285714285,0.07692307692307693,0.23564771411239177,0.6833519910442988,0.3504469777741327,1,18,6
organisation,0.03125,0.5,0.058823529411764705,0.03125,0.5,0.058823529411764705,1,31,1
plate,0.3181818181818182,0.4117647058823529,0.358974358974359,0.4330708661417323,0.5339805825242718,0.4782608695652174,7,15,10
name,0.03508771929824561,0.2222222222222222,0.06060606060606061,0.07555555555555556,0.5151515151515151,0.1317829457364341,2,55,7
id,0.25,0.26666666666666666,0.2580645161290323,0.4965034965034965,0.4965034965034965,0.4965034965034965,4,12,11
country,1.0,0.2857142857142857,0.4444444444444445,1.0,0.2857142857142857,0.4444444444444445,6,0,15
salutation,0.875,0.3684210526315789,0.5185185185185185,0.875,0.3684210526315789,0.5185185185185185,7,1,12
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18
date,0.13333333333333333,1.0,0.23529411764705882,0.13333333333333333,1.0,0.23529411764705882,2,13,0
relationship,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
