label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
name,0.0,0.0,0.0,0.18335292927977184,1.0,0.3098871431219874,0,50,12
organisation,0.16129032258064516,0.625,0.2564102564102564,0.19157367817290646,1.0,0.3215473481533345,5,26,3
email,0.55,0.3142857142857143,0.4,0.8484719864176571,0.8076767676767677,0.8275719312771683,11,9,24
relationship,0.3333333333333333,0.125,0.18181818181818182,0.48201438848920863,0.2528301886792453,0.3316831683168317,3,6,21
country,0.6065573770491803,0.6607142857142857,0.6324786324786325,0.8161559888579387,1.0,0.8987730061349692,37,24,19
salutation,0.0,0.0,0.0,0.0,0.0,0.0,0,4,31
phone_number,0.32,0.19047619047619047,0.2388059701492537,0.7934487794700605,0.5027098479841374,0.6154717591843339,8,17,34
date,0.47619047619047616,0.45454545454545453,0.46511627906976744,1.0,1.0,1.0,20,22,24
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22
id,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18
plate,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23
