label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.35714285714285715,0.37037037037037035,0.36363636363636365,0.9223042764453222,0.8558113911811661,0.8878145784189947,10,18,17
phone_number,0.5294117647058824,0.2727272727272727,0.36,1.0,0.4987132147252993,0.6655218754666268,9,8,24
organisation,0.05555555555555555,0.125,0.07692307692307691,0.32325190642367846,0.8401074907625126,0.466865783087549,1,17,7
plate,0.4375,0.4666666666666667,0.45161290322580644,0.48936170212765956,0.5227272727272727,0.5054945054945055,7,9,8
country,1.0,0.05,0.09523809523809523,1.0,0.05,0.09523809523809523,1,0,19
name,0.023809523809523808,0.08333333333333333,0.037037037037037035,0.20707259628931138,0.7231063602327421,0.32194990083751246,1,41,11
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
date,0.7619047619047619,0.8421052631578947,0.8,0.9006622516556292,0.9006622516556292,0.9006622516556292,16,5,3
salutation,0.7,0.5185185185185185,0.5957446808510639,1.0,0.7358490566037735,0.8478260869565216,14,6,13
relationship,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11
id,0.0,0.0,0.0,0.35406698564593303,0.35406698564593303,0.35406698564593303,0,10,10
