label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.75,0.84375,0.7941176470588235,0.8055555555555556,1.0,0.8923076923076924,27,9,5
name,0.4090909090909091,0.2647058823529412,0.3214285714285714,0.7689075630252101,0.8472222222222222,0.8061674008810573,9,13,25
date,0.660377358490566,0.7777777777777778,0.7142857142857142,0.86693822131704,1.0,0.9287272727272727,35,18,10
relationship,0.8863636363636364,0.8666666666666667,0.8764044943820225,0.8863636363636364,0.9285714285714286,0.9069767441860465,39,5,6
salutation,0.3333333333333333,0.13636363636363635,0.1935483870967742,0.4117647058823529,0.25925925925925924,0.3181818181818182,3,6,19
organisation,0.5526315789473685,0.6,0.5753424657534247,0.8897390263103272,1.0,0.9416528038239466,21,17,14
phone_number,0.23529411764705882,0.12903225806451613,0.16666666666666666,0.8778889591267209,0.8778889591267209,0.8778889591267209,4,13,27
id,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,1.0,0.4347826086956522,5,13,13
plate,0.0,0.0,0.0,0.29849424269264835,0.34213197969543147,0.3188268684957426,0,17,22
country,0.6666666666666666,0.4878048780487805,0.5633802816901409,1.0,0.755656108597285,0.8608247422680412,20,10,21
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16
