label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
name,0.044444444444444446,0.09090909090909091,0.059701492537313425,0.2478242851222544,0.8446327683615819,0.38321050945209867,2,43,20
organisation,0.2682926829268293,0.6875,0.38596491228070173,0.31510791366906477,1.0,0.4792122538293217,11,30,5
email,0.375,0.45,0.4090909090909091,0.8214160744944251,1.0,0.9019532505470258,9,15,11
date,0.23684210526315788,0.5,0.32142857142857145,0.9210476846920234,1.0,0.9589014286646227,9,29,9
country,0.7142857142857143,0.14705882352941177,0.24390243902439024,0.8461538461538461,0.16417910447761194,0.275,5,2,29
phone_number,0.21739130434782608,0.3125,0.2564102564102564,1.0,0.9457925930382983,0.9721412204180208,5,18,11
id,0.0,0.0,0.0,0.0,0.0,0.0,0,8,18
relationship,0.25,0.16666666666666666,0.2,0.4666666666666667,0.3333333333333333,0.3888888888888889,2,6,10
salutation,0.8333333333333334,1.0,0.9090909090909091,0.896551724137931,1.0,0.9454545454545454,25,5,0
plate,0.5714285714285714,0.25,0.34782608695652173,0.6949152542372882,0.47674418604651164,0.5655172413793104,4,3,12
airport_code,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16
