label,precision,recall,f1,partial_precision,partial_recall,partial_f1,tp,fp,fn
email,0.5,0.16,0.24242424242424243,0.8654438286267265,0.2632564860778463,0.40370982138277023,4,4,21
phone_number,0.0625,0.2857142857142857,0.10256410256410256,0.16363400051988564,0.835711915034849,0.2736807782185751,2,30,5
organisation,0.04,0.5,0.07407407407407407,0.07754010695187166,1.0,0.14392059553349876,1,24,1
plate,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17
name,0.0,0.0,0.0,0.0939639079029247,0.36739659367396593,0.14965312190287414,0,32,9
salutation,0.5714285714285714,0.42105263157894735,0.48484848484848486,0.7073170731707317,0.5178571428571429,0.5979381443298969,8,6,11
airport_code,0.3333333333333333,0.05555555555555555,0.09523809523809525,0.5714285714285715,0.07692307692307693,0.13559322033898305,1,2,17
date,0.08333333333333333,0.5,0.14285714285714285,0.13043478260869565,1.0,0.23076923076923078,1,11,1
id,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
country,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.5724465558194775,0.4009983361064892,0.4716242661448141,7,8,14
relationship,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
